data;tipo;categoria;descricao;valor;metodo
2025-05-22T22:25:00.000Z;ENTRADA;Venda;Venda #685953;240;Pix
2025-05-22T21:39:00.000Z;ENTRADA;Venda;Venda #685953;90;Pix
2025-05-22T21:36:00.000Z;ENTRADA;Venda;Venda #685953;45;Pix
2025-05-22T21:36:00.000Z;ENTRADA;Venda;Venda #685953;16;Pix
2025-05-22T20:35:00.000Z;ENTRADA;Venda;Venda #685953;8;Pix
2025-05-22T20:18:00.000Z;ENTRADA;Venda;Venda #685953;8;Pix
2025-05-22T19:43:00.000Z;ENTRADA;Venda;Venda #685953;135;Pix
2025-05-22T17:32:00.000Z;ENTRADA;Venda;Venda #685953;24;Pix
2025-05-22T16:10:00.000Z;ENTRADA;Venda;Venda #685953;170;Pix
2025-05-22T15:46:00.000Z;ENTRADA;Venda;Venda #685953;255;Pix
2025-05-22T15:35:00.000Z;ENTRADA;Venda;Venda #685953;170;Pix
2025-05-22T15:33:00.000Z;ENTRADA;Venda;Venda #685953;85;Pix
2025-05-21T22:46:00.000Z;ENTRADA;Venda;Venda #685953;240;Pix
2025-05-21T20:23:00.000Z;ENTRADA;Venda;Venda #685953;8;Pix
2025-05-21T20:10:00.000Z;ENTRADA;Venda;Venda #685953;135;Pix
2025-05-21T19:15:00.000Z;ENTRADA;Venda;Venda #685953;8;Pix
2025-05-21T17:27:00.000Z;ENTRADA;Venda;Venda #685953;45;Pix
2025-05-21T17:02:00.000Z;ENTRADA;Venda;Venda #685953;120;Pix
2025-05-21T16:32:00.000Z;ENTRADA;Venda;Venda #685953;85;Pix
2025-05-21T15:45:00.000Z;ENTRADA;Venda;Venda #685953;45;Pix
2025-05-21T15:42:00.000Z;ENTRADA;Venda;Venda #685953;240;Pix
2025-05-21T15:33:00.000Z;ENTRADA;Venda;Venda #685953;24;Pix
2025-05-21T15:24:00.000Z;ENTRADA;Venda;Venda #685953;240;Pix
2025-05-21T03:00:00.000Z;SAÍDA;DESPESAS OPERACIONAIS;Compra de Insumos Reposição;-1991.5256329239407;Dinheiro/Banco
2025-05-20T22:49:00.000Z;ENTRADA;Venda;Venda #685953;240;Pix
2025-05-20T22:05:00.000Z;ENTRADA;Venda;Venda #685953;90;Pix
2025-05-20T21:40:00.000Z;ENTRADA;Venda;Venda #685953;360;Pix
2025-05-20T20:40:00.000Z;ENTRADA;Venda;Venda #685953;85;Pix
2025-05-20T19:48:00.000Z;ENTRADA;Venda;Venda #685953;135;Pix
2025-05-20T18:46:00.000Z;ENTRADA;Venda;Venda #685953;240;Pix
2025-05-20T18:17:00.000Z;ENTRADA;Venda;Venda #685953;8;Pix
2025-05-20T17:06:00.000Z;ENTRADA;Venda;Venda #685953;120;Pix
2025-05-19T22:41:00.000Z;ENTRADA;Venda;Venda #685953;85;Pix
2025-05-19T22:16:00.000Z;ENTRADA;Venda;Venda #685953;240;Pix
2025-05-19T22:16:00.000Z;ENTRADA;Venda;Venda #685953;8;Pix
2025-05-19T22:12:00.000Z;ENTRADA;Venda;Venda #685953;360;Pix
2025-05-19T20:57:00.000Z;ENTRADA;Venda;Venda #685953;120;Pix
2025-05-19T19:37:00.000Z;ENTRADA;Venda;Venda #685953;45;Pix
2025-05-19T17:23:00.000Z;ENTRADA;Venda;Venda #685953;255;Pix
2025-05-19T17:00:00.000Z;ENTRADA;Venda;Venda #685953;170;Pix
2025-05-19T16:45:00.000Z;ENTRADA;Venda;Venda #685953;8;Pix
2025-05-19T15:25:00.000Z;ENTRADA;Venda;Venda #685953;24;Pix
2025-05-18T03:00:00.000Z;SAÍDA;DESPESAS OPERACIONAIS;Compra de Insumos Reposição;-2098.8500835271343;Dinheiro/Banco
2025-05-16T22:24:00.000Z;ENTRADA;Venda;Venda #685953;16;Pix
2025-05-16T21:14:00.000Z;ENTRADA;Venda;Venda #685953;240;Pix
2025-05-16T20:09:00.000Z;ENTRADA;Venda;Venda #685953;24;Pix
2025-05-16T19:53:00.000Z;ENTRADA;Venda;Venda #685953;360;Pix
2025-05-16T18:43:00.000Z;ENTRADA;Venda;Venda #685953;8;Pix
2025-05-16T18:23:00.000Z;ENTRADA;Venda;Venda #685953;45;Pix
2025-05-16T18:09:00.000Z;ENTRADA;Venda;Venda #685953;120;Pix
2025-05-16T17:22:00.000Z;ENTRADA;Venda;Venda #685953;120;Pix
2025-05-16T17:21:00.000Z;ENTRADA;Venda;Venda #685953;45;Pix
2025-05-16T17:12:00.000Z;ENTRADA;Venda;Venda #685953;16;Pix
2025-05-16T15:41:00.000Z;ENTRADA;Venda;Venda #685953;85;Pix
2025-05-15T22:27:00.000Z;ENTRADA;Venda;Venda #685953;85;Pix
2025-05-15T22:19:00.000Z;ENTRADA;Venda;Venda #685953;135;Pix
2025-05-15T19:37:00.000Z;ENTRADA;Venda;Venda #685953;24;Pix
2025-05-15T18:46:00.000Z;ENTRADA;Venda;Venda #685953;90;Pix
2025-05-15T18:06:00.000Z;ENTRADA;Venda;Venda #685953;135;Pix
2025-05-15T18:03:00.000Z;ENTRADA;Venda;Venda #685953;240;Pix
2025-05-15T17:54:00.000Z;ENTRADA;Venda;Venda #685953;255;Pix
2025-05-15T15:44:00.000Z;ENTRADA;Venda;Venda #685953;170;Pix
2025-05-15T15:13:00.000Z;ENTRADA;Venda;Venda #685953;135;Pix
2025-05-15T03:00:00.000Z;SAÍDA;DESPESAS OPERACIONAIS;Compra de Insumos Reposição;-2432.842588507764;Dinheiro/Banco
2025-05-14T22:01:00.000Z;ENTRADA;Venda;Venda #685953;24;Pix
2025-05-14T21:54:00.000Z;ENTRADA;Venda;Venda #685953;255;Pix
2025-05-14T20:41:00.000Z;ENTRADA;Venda;Venda #685953;85;Pix
2025-05-14T19:46:00.000Z;ENTRADA;Venda;Venda #685953;240;Pix
2025-05-14T18:46:00.000Z;ENTRADA;Venda;Venda #685953;8;Pix
2025-05-14T18:09:00.000Z;ENTRADA;Venda;Venda #685953;85;Pix
2025-05-14T17:32:00.000Z;ENTRADA;Venda;Venda #685953;16;Pix
2025-05-14T16:25:00.000Z;ENTRADA;Venda;Venda #685953;16;Pix
2025-05-14T16:09:00.000Z;ENTRADA;Venda;Venda #685953;135;Pix
2025-05-14T15:34:00.000Z;ENTRADA;Venda;Venda #685953;24;Pix
2025-05-14T15:34:00.000Z;ENTRADA;Venda;Venda #685953;255;Pix
2025-05-14T15:32:00.000Z;ENTRADA;Venda;Venda #685953;85;Pix
2025-05-13T22:16:00.000Z;ENTRADA;Venda;Venda #685953;255;Pix
2025-05-13T18:55:00.000Z;ENTRADA;Venda;Venda #685953;120;Pix
2025-05-13T18:53:00.000Z;ENTRADA;Venda;Venda #685953;85;Pix
2025-05-13T17:01:00.000Z;ENTRADA;Venda;Venda #685952;255;Pix
2025-05-13T15:15:00.000Z;ENTRADA;Venda;Venda #685953;360;Pix
2025-05-12T22:40:00.000Z;ENTRADA;Venda;Venda #685952;8;Pix
2025-05-12T22:22:00.000Z;ENTRADA;Venda;Venda #685952;255;Pix
2025-05-12T21:20:00.000Z;ENTRADA;Venda;Venda #685952;135;Pix
2025-05-12T20:55:00.000Z;ENTRADA;Venda;Venda #685952;240;Pix
2025-05-12T19:47:00.000Z;ENTRADA;Venda;Venda #685952;24;Pix
2025-05-12T17:45:00.000Z;ENTRADA;Venda;Venda #685952;8;Pix
2025-05-12T16:33:00.000Z;ENTRADA;Venda;Venda #685952;360;Pix
2025-05-12T15:57:00.000Z;ENTRADA;Venda;Venda #685952;45;Pix
2025-05-12T03:00:00.000Z;SAÍDA;DESPESAS OPERACIONAIS;Compra de Insumos Reposição;-2248.063660199852;Dinheiro/Banco
2025-05-09T22:58:00.000Z;ENTRADA;Venda;Venda #685952;135;Pix
2025-05-09T22:53:00.000Z;ENTRADA;Venda;Venda #685952;120;Pix
2025-05-09T21:52:00.000Z;ENTRADA;Venda;Venda #685952;360;Pix
2025-05-09T18:12:00.000Z;ENTRADA;Venda;Venda #685952;135;Pix
2025-05-09T15:30:00.000Z;ENTRADA;Venda;Venda #685952;255;Pix
2025-05-09T15:02:00.000Z;ENTRADA;Venda;Venda #685952;170;Pix
2025-05-09T03:00:00.000Z;SAÍDA;DESPESAS OPERACIONAIS;Compra de Insumos Reposição;-2022.1837396591382;Dinheiro/Banco
2025-05-08T20:44:00.000Z;ENTRADA;Venda;Venda #685952;85;Pix
2025-05-08T20:37:00.000Z;ENTRADA;Venda;Venda #685952;120;Pix
2025-05-08T18:40:00.000Z;ENTRADA;Venda;Venda #685952;255;Pix
2025-05-08T18:27:00.000Z;ENTRADA;Venda;Venda #685952;170;Pix
2025-05-08T17:43:00.000Z;ENTRADA;Venda;Venda #685952;90;Pix
2025-05-08T17:28:00.000Z;ENTRADA;Venda;Venda #685952;120;Pix
2025-05-08T17:21:00.000Z;ENTRADA;Venda;Venda #685952;170;Pix
2025-05-08T17:17:00.000Z;ENTRADA;Venda;Venda #685952;120;Pix
2025-05-08T16:12:00.000Z;ENTRADA;Venda;Venda #685952;24;Pix
2025-05-08T15:56:00.000Z;ENTRADA;Venda;Venda #685952;24;Pix
2025-05-08T15:31:00.000Z;ENTRADA;Venda;Venda #685952;8;Pix
2025-05-07T22:22:00.000Z;ENTRADA;Venda;Venda #685952;120;Pix
2025-05-07T22:14:00.000Z;ENTRADA;Venda;Venda #685952;24;Pix
2025-05-07T22:00:00.000Z;ENTRADA;Venda;Venda #685952;120;Pix
2025-05-07T19:38:00.000Z;ENTRADA;Venda;Venda #685952;85;Pix
2025-05-07T19:16:00.000Z;ENTRADA;Venda;Venda #685952;360;Pix
2025-05-07T18:22:00.000Z;ENTRADA;Venda;Venda #685952;255;Pix
2025-05-07T18:13:00.000Z;ENTRADA;Venda;Venda #685952;45;Pix
2025-05-07T17:33:00.000Z;ENTRADA;Venda;Venda #685952;360;Pix
2025-05-06T22:29:00.000Z;ENTRADA;Venda;Venda #685952;85;Pix
2025-05-06T22:12:00.000Z;ENTRADA;Venda;Venda #685952;90;Pix
2025-05-06T22:07:00.000Z;ENTRADA;Venda;Venda #685952;120;Pix
2025-05-06T21:32:00.000Z;ENTRADA;Venda;Venda #685952;90;Pix
2025-05-06T21:12:00.000Z;ENTRADA;Venda;Venda #685952;45;Pix
2025-05-06T18:11:00.000Z;ENTRADA;Venda;Venda #685952;360;Pix
2025-05-06T18:10:00.000Z;ENTRADA;Venda;Venda #685952;120;Pix
2025-05-06T16:23:00.000Z;ENTRADA;Venda;Venda #685952;85;Pix
2025-05-06T15:22:00.000Z;ENTRADA;Venda;Venda #685952;170;Pix
2025-05-06T03:00:00.000Z;SAÍDA;DESPESAS OPERACIONAIS;Compra de Insumos Reposição;-2425.226787821207;Dinheiro/Banco
2025-05-05T22:32:00.000Z;ENTRADA;Venda;Venda #685952;240;Pix
2025-05-05T21:24:00.000Z;ENTRADA;Venda;Venda #685952;170;Pix
2025-05-05T17:23:00.000Z;ENTRADA;Venda;Venda #685952;135;Pix
2025-05-05T16:18:00.000Z;ENTRADA;Venda;Venda #685952;16;Pix
2025-05-05T16:10:00.000Z;ENTRADA;Venda;Venda #685952;90;Pix
2025-05-05T16:06:00.000Z;ENTRADA;Venda;Venda #685952;120;Pix
2025-05-05T15:37:00.000Z;ENTRADA;Venda;Venda #685952;24;Pix
2025-05-05T15:17:00.000Z;ENTRADA;Venda;Venda #685952;360;Pix
2025-05-03T03:00:00.000Z;SAÍDA;DESPESAS OPERACIONAIS;Compra de Insumos Reposição;-2333.2941445056576;Dinheiro/Banco
2025-05-02T21:41:00.000Z;ENTRADA;Venda;Venda #685952;255;Pix
2025-05-02T20:37:00.000Z;ENTRADA;Venda;Venda #685952;255;Pix
2025-05-02T20:02:00.000Z;ENTRADA;Venda;Venda #685952;240;Pix
2025-05-02T18:27:00.000Z;ENTRADA;Venda;Venda #685952;45;Pix
2025-05-02T18:02:00.000Z;ENTRADA;Venda;Venda #685952;90;Pix
2025-05-02T17:42:00.000Z;ENTRADA;Venda;Venda #685952;90;Pix
2025-05-02T16:56:00.000Z;ENTRADA;Venda;Venda #685952;120;Pix
2025-05-01T22:54:00.000Z;ENTRADA;Venda;Venda #685952;170;Pix
2025-05-01T22:31:00.000Z;ENTRADA;Venda;Venda #685952;255;Pix
2025-05-01T21:14:00.000Z;ENTRADA;Venda;Venda #685952;16;Pix
2025-05-01T21:02:00.000Z;ENTRADA;Venda;Venda #685952;85;Pix
2025-05-01T20:23:00.000Z;ENTRADA;Venda;Venda #685952;255;Pix
2025-05-01T16:19:00.000Z;ENTRADA;Venda;Venda #685952;360;Pix
2025-05-01T16:11:00.000Z;ENTRADA;Venda;Venda #685952;85;Pix
2025-04-30T21:50:00.000Z;ENTRADA;Venda;Venda #685952;255;Pix
2025-04-30T21:12:00.000Z;ENTRADA;Venda;Venda #685952;45;Pix
2025-04-30T19:21:00.000Z;ENTRADA;Venda;Venda #685952;240;Pix
2025-04-30T18:20:00.000Z;ENTRADA;Venda;Venda #685952;240;Pix
2025-04-30T15:41:00.000Z;ENTRADA;Venda;Venda #685952;16;Pix
2025-04-30T15:22:00.000Z;ENTRADA;Venda;Venda #685952;360;Pix
2025-04-30T03:00:00.000Z;SAÍDA;DESPESAS OPERACIONAIS;Compra de Insumos Reposição;-1612.9963014763996;Dinheiro/Banco
2025-04-29T22:39:00.000Z;ENTRADA;Venda;Venda #685952;255;Pix
2025-04-29T20:37:00.000Z;ENTRADA;Venda;Venda #685952;24;Pix
2025-04-29T20:31:00.000Z;ENTRADA;Venda;Venda #685952;8;Pix
2025-04-29T20:17:00.000Z;ENTRADA;Venda;Venda #685952;360;Pix
2025-04-29T19:52:00.000Z;ENTRADA;Venda;Venda #685952;255;Pix
2025-04-29T17:33:00.000Z;ENTRADA;Venda;Venda #685952;170;Pix
2025-04-28T21:32:00.000Z;ENTRADA;Venda;Venda #685952;85;Pix
2025-04-28T21:28:00.000Z;ENTRADA;Venda;Venda #685952;255;Pix
2025-04-28T21:09:00.000Z;ENTRADA;Venda;Venda #685952;135;Pix
2025-04-28T20:57:00.000Z;ENTRADA;Venda;Venda #685952;255;Pix
2025-04-28T20:43:00.000Z;ENTRADA;Venda;Venda #685952;24;Pix
2025-04-28T19:12:00.000Z;ENTRADA;Venda;Venda #685952;24;Pix
2025-04-28T19:00:00.000Z;ENTRADA;Venda;Venda #685952;135;Pix
2025-04-28T18:50:00.000Z;ENTRADA;Venda;Venda #685952;255;Pix
2025-04-28T17:57:00.000Z;ENTRADA;Venda;Venda #685952;24;Pix
2025-04-28T17:41:00.000Z;ENTRADA;Venda;Venda #685952;16;Pix
2025-04-28T17:35:00.000Z;ENTRADA;Venda;Venda #685952;8;Pix
2025-04-28T15:51:00.000Z;ENTRADA;Venda;Venda #685952;8;Pix
2025-04-27T03:00:00.000Z;SAÍDA;DESPESAS OPERACIONAIS;Compra de Insumos Reposição;-1581.7739917485749;Dinheiro/Banco
2025-04-25T22:06:00.000Z;ENTRADA;Venda;Venda #685952;360;Pix
2025-04-25T20:12:00.000Z;ENTRADA;Venda;Venda #685952;16;Pix
2025-04-25T19:34:00.000Z;ENTRADA;Venda;Venda #685952;8;Pix
2025-04-25T19:13:00.000Z;ENTRADA;Venda;Venda #685952;170;Pix
2025-04-25T17:46:00.000Z;ENTRADA;Venda;Venda #685952;255;Pix
2025-04-25T15:40:00.000Z;ENTRADA;Venda;Venda #685952;85;Pix
2025-04-25T15:16:00.000Z;ENTRADA;Venda;Venda #685952;360;Pix
2025-04-24T22:26:00.000Z;ENTRADA;Venda;Venda #685952;90;Pix
2025-04-24T21:41:00.000Z;ENTRADA;Venda;Venda #685952;255;Pix
2025-04-24T21:13:00.000Z;ENTRADA;Venda;Venda #685952;255;Pix
2025-04-24T21:08:00.000Z;ENTRADA;Venda;Venda #685952;255;Pix
2025-04-24T21:06:00.000Z;ENTRADA;Venda;Venda #685952;85;Pix
2025-04-24T19:32:00.000Z;ENTRADA;Venda;Venda #685952;135;Pix
2025-04-24T03:00:00.000Z;SAÍDA;DESPESAS OPERACIONAIS;Compra de Insumos Reposição;-2132.051172886546;Dinheiro/Banco
2025-04-23T22:58:00.000Z;ENTRADA;Venda;Venda #685952;85;Pix
2025-04-23T22:35:00.000Z;ENTRADA;Venda;Venda #685952;90;Pix
2025-04-23T19:36:00.000Z;ENTRADA;Venda;Venda #685952;255;Pix
2025-04-23T19:35:00.000Z;ENTRADA;Venda;Venda #685952;240;Pix
2025-04-23T18:56:00.000Z;ENTRADA;Venda;Venda #685952;240;Pix
2025-04-23T17:18:00.000Z;ENTRADA;Venda;Venda #685952;240;Pix
2025-04-23T15:23:00.000Z;ENTRADA;Venda;Venda #685952;120;Pix
2025-04-22T22:34:00.000Z;ENTRADA;Venda;Venda #685952;24;Pix
2025-04-22T22:20:00.000Z;ENTRADA;Venda;Venda #685952;240;Pix
2025-04-22T21:56:00.000Z;ENTRADA;Venda;Venda #685952;16;Pix
2025-04-22T21:23:00.000Z;ENTRADA;Venda;Venda #685952;170;Pix
2025-04-22T21:12:00.000Z;ENTRADA;Venda;Venda #685952;90;Pix
2025-04-22T20:09:00.000Z;ENTRADA;Venda;Venda #685952;24;Pix
2025-04-22T17:19:00.000Z;ENTRADA;Venda;Venda #685952;120;Pix
2025-04-22T17:14:00.000Z;ENTRADA;Venda;Venda #685952;255;Pix
2025-04-22T16:31:00.000Z;ENTRADA;Venda;Venda #685952;255;Pix
2025-04-21T21:26:00.000Z;ENTRADA;Venda;Venda #685952;24;Pix
2025-04-21T21:11:00.000Z;ENTRADA;Venda;Venda #685952;8;Pix
2025-04-21T20:46:00.000Z;ENTRADA;Venda;Venda #685952;16;Pix
2025-04-21T20:34:00.000Z;ENTRADA;Venda;Venda #685952;170;Pix
2025-04-21T19:58:00.000Z;ENTRADA;Venda;Venda #685952;255;Pix
2025-04-21T19:17:00.000Z;ENTRADA;Venda;Venda #685952;120;Pix
2025-04-21T18:58:00.000Z;ENTRADA;Venda;Venda #685952;135;Pix
2025-04-21T18:46:00.000Z;ENTRADA;Venda;Venda #685952;240;Pix
2025-04-21T18:34:00.000Z;ENTRADA;Venda;Venda #685952;135;Pix
2025-04-21T16:27:00.000Z;ENTRADA;Venda;Venda #685952;170;Pix
2025-04-21T03:00:00.000Z;SAÍDA;DESPESAS OPERACIONAIS;Compra de Insumos Reposição;-1887.6263036598857;Dinheiro/Banco
2025-04-18T21:54:00.000Z;ENTRADA;Venda;Venda #685952;170;Pix
2025-04-18T20:15:00.000Z;ENTRADA;Venda;Venda #685952;360;Pix
2025-04-18T19:21:00.000Z;ENTRADA;Venda;Venda #685952;360;Pix
2025-04-18T18:03:00.000Z;ENTRADA;Venda;Venda #685952;45;Pix
2025-04-18T17:29:00.000Z;ENTRADA;Venda;Venda #685952;45;Pix
2025-04-18T16:06:00.000Z;ENTRADA;Venda;Venda #685952;45;Pix
2025-04-18T15:58:00.000Z;ENTRADA;Venda;Venda #685952;255;Pix
2025-04-18T03:00:00.000Z;SAÍDA;DESPESAS OPERACIONAIS;Compra de Insumos Reposição;-1762.303561909096;Dinheiro/Banco
2025-04-17T21:09:00.000Z;ENTRADA;Venda;Venda #685952;170;Pix
2025-04-17T20:26:00.000Z;ENTRADA;Venda;Venda #685952;45;Pix
2025-04-17T20:05:00.000Z;ENTRADA;Venda;Venda #685952;135;Pix
2025-04-17T19:50:00.000Z;ENTRADA;Venda;Venda #685952;16;Pix
2025-04-17T19:08:00.000Z;ENTRADA;Venda;Venda #685952;170;Pix
2025-04-17T18:13:00.000Z;ENTRADA;Venda;Venda #685952;16;Pix
2025-04-17T17:08:00.000Z;ENTRADA;Venda;Venda #685952;360;Pix
2025-04-17T16:26:00.000Z;ENTRADA;Venda;Venda #685952;90;Pix
2025-04-17T15:03:00.000Z;ENTRADA;Venda;Venda #685952;16;Pix
2025-04-17T15:03:00.000Z;ENTRADA;Venda;Venda #685952;360;Pix
2025-04-16T21:14:00.000Z;ENTRADA;Venda;Venda #685952;135;Pix
2025-04-16T21:10:00.000Z;ENTRADA;Venda;Venda #685952;255;Pix
2025-04-16T21:04:00.000Z;ENTRADA;Venda;Venda #685952;120;Pix
2025-04-16T19:43:00.000Z;ENTRADA;Venda;Venda #685952;240;Pix
2025-04-16T19:42:00.000Z;ENTRADA;Venda;Venda #685952;135;Pix
2025-04-16T18:56:00.000Z;ENTRADA;Venda;Venda #685952;8;Pix
2025-04-16T16:54:00.000Z;ENTRADA;Venda;Venda #685952;255;Pix
2025-04-16T16:42:00.000Z;ENTRADA;Venda;Venda #685952;8;Pix
2025-04-16T15:09:00.000Z;ENTRADA;Venda;Venda #685952;45;Pix
2025-04-15T22:25:00.000Z;ENTRADA;Venda;Venda #685952;8;Pix
2025-04-15T22:11:00.000Z;ENTRADA;Venda;Venda #685952;85;Pix
2025-04-15T21:34:00.000Z;ENTRADA;Venda;Venda #685952;45;Pix
2025-04-15T19:41:00.000Z;ENTRADA;Venda;Venda #685952;45;Pix
2025-04-15T19:29:00.000Z;ENTRADA;Venda;Venda #685952;24;Pix
2025-04-15T19:15:00.000Z;ENTRADA;Venda;Venda #685952;135;Pix
2025-04-15T17:04:00.000Z;ENTRADA;Venda;Venda #685952;8;Pix
2025-04-15T15:47:00.000Z;ENTRADA;Venda;Venda #685952;360;Pix
2025-04-15T15:21:00.000Z;ENTRADA;Venda;Venda #685952;360;Pix
2025-04-15T03:00:00.000Z;SAÍDA;DESPESAS OPERACIONAIS;Compra de Insumos Reposição;-2222.9222205363108;Dinheiro/Banco
2025-04-14T20:15:00.000Z;ENTRADA;Venda;Venda #685952;8;Pix
2025-04-14T19:16:00.000Z;ENTRADA;Venda;Venda #685952;120;Pix
2025-04-14T19:05:00.000Z;ENTRADA;Venda;Venda #685952;360;Pix
2025-04-14T18:28:00.000Z;ENTRADA;Venda;Venda #685952;120;Pix
2025-04-14T18:07:00.000Z;ENTRADA;Venda;Venda #685952;24;Pix
2025-04-14T17:07:00.000Z;ENTRADA;Venda;Venda #685952;135;Pix
2025-04-14T16:56:00.000Z;ENTRADA;Venda;Venda #685952;45;Pix
2025-04-14T16:43:00.000Z;ENTRADA;Venda;Venda #685952;360;Pix
2025-04-14T15:12:00.000Z;ENTRADA;Venda;Venda #685952;170;Pix
2025-04-12T03:00:00.000Z;SAÍDA;DESPESAS OPERACIONAIS;Compra de Insumos Reposição;-1718.3881844383034;Dinheiro/Banco
2025-04-11T21:43:00.000Z;ENTRADA;Venda;Venda #685952;90;Pix
2025-04-11T21:30:00.000Z;ENTRADA;Venda;Venda #685952;16;Pix
2025-04-11T20:48:00.000Z;ENTRADA;Venda;Venda #685952;170;Pix
2025-04-11T20:45:00.000Z;ENTRADA;Venda;Venda #685952;16;Pix
2025-04-11T19:39:00.000Z;ENTRADA;Venda;Venda #685952;120;Pix
2025-04-11T19:29:00.000Z;ENTRADA;Venda;Venda #685952;45;Pix
2025-04-11T19:22:00.000Z;ENTRADA;Venda;Venda #685952;120;Pix
2025-04-11T18:18:00.000Z;ENTRADA;Venda;Venda #685952;24;Pix
2025-04-11T17:20:00.000Z;ENTRADA;Venda;Venda #685952;135;Pix
2025-04-11T17:05:00.000Z;ENTRADA;Venda;Venda #685952;360;Pix
2025-04-11T17:02:00.000Z;ENTRADA;Venda;Venda #685952;8;Pix
2025-04-11T16:13:00.000Z;ENTRADA;Venda;Venda #685952;8;Pix
2025-04-10T22:52:00.000Z;ENTRADA;Venda;Venda #685952;45;Pix
2025-04-10T21:47:00.000Z;ENTRADA;Venda;Venda #685952;24;Pix
2025-04-10T21:18:00.000Z;ENTRADA;Venda;Venda #685952;16;Pix
2025-04-10T20:53:00.000Z;ENTRADA;Venda;Venda #685952;120;Pix
2025-04-10T20:28:00.000Z;ENTRADA;Venda;Venda #685952;24;Pix
2025-04-10T19:58:00.000Z;ENTRADA;Venda;Venda #685952;8;Pix
2025-04-10T19:11:00.000Z;ENTRADA;Venda;Venda #685952;45;Pix
2025-04-10T18:58:00.000Z;ENTRADA;Venda;Venda #685952;255;Pix
2025-04-10T18:05:00.000Z;ENTRADA;Venda;Venda #685952;135;Pix
2025-04-10T15:31:00.000Z;ENTRADA;Venda;Venda #685952;24;Pix
2025-04-10T15:13:00.000Z;ENTRADA;Venda;Venda #685952;360;Pix
2025-04-10T15:09:00.000Z;ENTRADA;Venda;Venda #685952;90;Pix
2025-04-09T22:55:00.000Z;ENTRADA;Venda;Venda #685952;240;Pix
2025-04-09T22:40:00.000Z;ENTRADA;Venda;Venda #685952;85;Pix
2025-04-09T21:48:00.000Z;ENTRADA;Venda;Venda #685952;16;Pix
2025-04-09T21:39:00.000Z;ENTRADA;Venda;Venda #685952;170;Pix
2025-04-09T20:33:00.000Z;ENTRADA;Venda;Venda #685952;85;Pix
2025-04-09T19:24:00.000Z;ENTRADA;Venda;Venda #685952;240;Pix
2025-04-09T16:44:00.000Z;ENTRADA;Venda;Venda #685952;8;Pix
2025-04-09T16:12:00.000Z;ENTRADA;Venda;Venda #685952;170;Pix
2025-04-09T15:46:00.000Z;ENTRADA;Venda;Venda #685952;45;Pix
2025-04-09T15:45:00.000Z;ENTRADA;Venda;Venda #685952;45;Pix
2025-04-09T03:00:00.000Z;SAÍDA;DESPESAS OPERACIONAIS;Compra de Insumos Reposição;-2436.3358296641177;Dinheiro/Banco
2025-04-08T22:46:00.000Z;ENTRADA;Venda;Venda #685952;90;Pix
2025-04-08T22:02:00.000Z;ENTRADA;Venda;Venda #685952;255;Pix
2025-04-08T18:43:00.000Z;ENTRADA;Venda;Venda #685952;120;Pix
2025-04-08T18:09:00.000Z;ENTRADA;Venda;Venda #685952;255;Pix
2025-04-08T17:32:00.000Z;ENTRADA;Venda;Venda #685952;240;Pix
2025-04-08T17:15:00.000Z;ENTRADA;Venda;Venda #685952;170;Pix
2025-04-08T15:52:00.000Z;ENTRADA;Venda;Venda #685952;90;Pix
2025-04-07T22:07:00.000Z;ENTRADA;Venda;Venda #685952;120;Pix
2025-04-07T21:12:00.000Z;ENTRADA;Venda;Venda #685952;135;Pix
2025-04-07T17:42:00.000Z;ENTRADA;Venda;Venda #685952;8;Pix
2025-04-07T17:42:00.000Z;ENTRADA;Venda;Venda #685952;240;Pix
2025-04-07T17:26:00.000Z;ENTRADA;Venda;Venda #685952;16;Pix
2025-04-07T16:58:00.000Z;ENTRADA;Venda;Venda #685952;360;Pix
2025-04-07T16:41:00.000Z;ENTRADA;Venda;Venda #685952;240;Pix
2025-04-07T15:15:00.000Z;ENTRADA;Venda;Venda #685952;8;Pix
2025-04-06T03:00:00.000Z;SAÍDA;DESPESAS OPERACIONAIS;Compra de Insumos Reposição;-1971.8423574501037;Dinheiro/Banco
2025-04-04T22:56:00.000Z;ENTRADA;Venda;Venda #685952;240;Pix
2025-04-04T22:02:00.000Z;ENTRADA;Venda;Venda #685952;85;Pix
2025-04-04T21:54:00.000Z;ENTRADA;Venda;Venda #685952;85;Pix
2025-04-04T21:14:00.000Z;ENTRADA;Venda;Venda #685952;120;Pix
2025-04-04T20:14:00.000Z;ENTRADA;Venda;Venda #685952;120;Pix
2025-04-04T18:34:00.000Z;ENTRADA;Venda;Venda #685952;8;Pix
2025-04-04T18:24:00.000Z;ENTRADA;Venda;Venda #685952;240;Pix
2025-04-04T18:11:00.000Z;ENTRADA;Venda;Venda #685952;135;Pix
2025-04-04T15:58:00.000Z;ENTRADA;Venda;Venda #685952;120;Pix
2025-04-03T21:48:00.000Z;ENTRADA;Venda;Venda #685952;360;Pix
2025-04-03T21:45:00.000Z;ENTRADA;Venda;Venda #685952;120;Pix
2025-04-03T20:19:00.000Z;ENTRADA;Venda;Venda #685952;240;Pix
2025-04-03T20:04:00.000Z;ENTRADA;Venda;Venda #685952;90;Pix
2025-04-03T19:57:00.000Z;ENTRADA;Venda;Venda #685952;16;Pix
